Object ID,Land Area (Square Meters),ALANDHIST,Water Area (Square Meters),AWATERHIST,ZIP Code Tabulation Area FIPS Class Code,EFFDATE,ESTABDATE,Functional Status,Geographic Identifier,Legal/Statistical Area Description Code,MAF/TIGER Feature Class Code,Base Name,Name,OID,Vintage,Zip Code Tabulation Area Code,Decennial Housing Count,Decennial Population Count (100%),Centroid Longitude,Centroid Latitude,Internal Point Longitude,Internal Point Latitude,STGEOMETRY_AREA,STGEOMETRY_LEN,Shape__Area,Shape__Length
559,11099286,11099286,344727,344727,B5,,,S,93301,Z5,G6350,93301,ZCTA5 93301,221704258476191,70,93301,6074,14518,-119.0206198,+35.3842793,-119.0205616,+35.3843365,17255302.4110133,24843.2187077908,0.00113524706375756,0.199851986029503
560,90358643,90358643,36746376,36746376,B5,,,S,95458,Z5,G6350,95458,ZCTA5 95458,221704258477319,70,95458,1894,3394,-122.7821050,+39.1165996,-122.7776345,+39.1090084,211443758.939656,134293.70617872,0.0132384408429971,1.08168518475445
561,1677133760,1677133761,9567522,9567522,B5,,,S,96080,Z5,G6350,96080,ZCTA5 96080,221704258477887,70,96080,12571,29672,-122.3920403,+40.1639089,-122.4417183,+40.1653798,2891464796.02368,572131.702668559,0.178312821097279,4.60285423409819
562,171514547,171514547,625530,625530,B5,,,S,95383,Z5,G6350,95383,ZCTA5 95383,221704258477247,70,95383,3474,4157,-120.2260097,+38.0953663,-120.2328071,+38.0929947,278388318.160418,124968.572848525,0.017679686941392,0.994809655297594
563,26133232,26133232,0,0,B5,,,S,91737,Z5,G6350,91737,ZCTA5 91737,221704258473385,70,91737,8523,24568,-117.5780972,+34.1552382,-117.5780972,+34.1552382,38257710.7518741,32345.2192857786,0.00255478728377057,0.268155143127953
564,11806793,11806793,0,0,B5,,,S,94578,Z5,G6350,94578,ZCTA5 94578,221704258476813,70,94578,15053,40957,-122.1255650,+37.7067648,-122.1255650,+37.7067648,18895241.5511898,35119.3249867583,0.00120633956112215,0.284177397091621
565,36552014,36551970,0,0,B5,,,S,93030,Z5,G6350,93030,ZCTA5 93030,221704258475989,70,93030,15903,59011,-119.1753202,+34.2050972,-119.1753202,+34.2050972,53572941.0656819,58855.4610812114,0.00357539978585919,0.491471921517835
566,85014475,85040552,0,0,B5,,,S,95307,Z5,G6350,95307,ZCTA5 95307,221704258477131,70,95307,13333,46346,-120.9538524,+37.5558092,-120.9538524,+37.5558092,135507764.036205,67413.6001097874,0.00866888629479945,0.545729339561663
567,10237990,10237990,0,0,B5,,,S,91945,Z5,G6350,91945,ZCTA5 91945,221704258473918,70,91945,9394,27814,-117.0340676,+32.7331472,-117.0340676,+32.7331472,14508866.7520716,25886.8869828999,0.000984893647455465,0.213592434516262
568,48717579,48717579,106925,106925,B5,,,S,95046,Z5,G6350,95046,ZCTA5 95046,221704258476991,70,95046,1931,6361,-121.5964781,+37.0957505,-121.5992405,+37.0993077,76883974.6691438,57469.7635340148,0.00494873397883566,0.469542813064491
569,20258957,20258957,132881,132881,B5,,,S,95123,Z5,G6350,95123,ZCTA5 95123,221704258477028,70,95123,24996,70040,-121.8331054,+37.2448109,-121.8316038,+37.2442380,32236885.7758354,36356.4276241929,0.00207087896251323,0.298817701966696
570,296849,296849,0,0,B5,,,S,93741,Z5,G6350,93741,ZCTA5 93741,2217026265990874,70,93741,43,84,-119.7960355,+36.7674305,-119.7960355,+36.7674305,463472.470540295,3359.81322312141,2.99607668239332E-05,0.0269324535809485
571,4594081,4594081,0,0,B5,,,S,95013,Z5,G6350,95013,ZCTA5 95013,221704258476954,70,95013,25,108,-121.7396138,+37.2153151,-121.7396138,+37.2153151,7257014.70718802,14786.7850285746,0.000466368867819256,0.121473017289323
572,21329794,21328068,59472,60263,B5,,,S,92410,Z5,G6350,92410,ZCTA5 92410,221704258475559,70,92410,14477,51651,-117.2957669,+34.1065566,-117.2636914,+34.1115753,31277078.2347605,54901.7314818173,0.00208983543188879,0.451495001574108
573,11309684,11309684,0,0,B5,,,S,94086,Z5,G6350,94086,ZCTA5 94086,221704258476604,70,94086,20982,50175,-122.0232017,+37.3716335,-122.0232017,+37.3716335,17939054.170926,27368.5855816784,0.00115045239226674,0.2272113914021
574,281039737,281039737,17200,17200,B5,,,S,93222,Z5,G6350,93222,ZCTA5 93222,221704258476064,70,93222,2040,2192,-119.2597757,+34.8983638,-119.2204359,+34.8862449,418794208.210302,135378.15005537,0.0277179400295609,1.1254249690948
575,199032255,199032255,139260,139260,B5,,,S,95140,Z5,G6350,95140,ZCTA5 95140,221704258477054,70,95140,130,276,-121.6408009,+37.3482965,-121.6408811,+37.3514982,315725109.469867,125440.525246709,0.020254110866972,1.0268793017214
576,17070851,17070851,0,0,B5,,,S,95051,Z5,G6350,95051,ZCTA5 95051,221704258476996,70,95051,24479,61466,-121.9844349,+37.3483113,-121.9844349,+37.3483113,27060552.9509752,32361.8790391445,0.00173596389822706,0.261872827427193
577,150894738,150901879,5814410,5814410,B5,,,S,95305,Z5,G6350,95305,ZCTA5 95305,221704258477127,70,95305,198,416,-120.3481782,+37.8306044,-120.3610921,+37.8159268,251626934.471062,138491.010556549,0.016037876853261,1.12719668733416
578,8446896,8446896,0,0,B5,,,S,95133,Z5,G6350,95133,ZCTA5 95133,221704258477046,70,95133,10052,30080,-121.8605558,+37.3717229,-121.8605558,+37.3717229,13398234.8029599,20844.3914155711,0.000859243329159654,0.169881716307793
579,48346434,48346434,351979,351979,B5,,,S,95032,Z5,G6350,95032,ZCTA5 95032,221704258476970,70,95032,11082,28109,-121.9235789,+37.2085527,-121.9015526,+37.1801404,76912681.5041948,87573.2409940044,0.00494320235611667,0.703821902101453
580,1749787,1749787,0,0,B5,,,S,94709,Z5,G6350,94709,ZCTA5 94709,221704258476878,70,94709,5743,12514,-122.2662521,+37.8782913,-122.2662521,+37.8782913,2813237.68697319,10939.4606429015,0.000179190645212657,0.089003584931789
581,2466539,2466539,754643,754643,B5,,,S,92136,Z5,G6350,92136,ZCTA5 92136,2217026265990881,70,92136,619,7014,-117.1230777,+32.6825427,-117.1229782,+32.6830131,4559798.17589386,12162.1645418617,0.000309704753817641,0.100989579913888
582,12976890,12976890,0,0,B5,,,S,92405,Z5,G6350,92405,ZCTA5 92405,221704258475544,70,92405,9775,32165,-117.3022171,+34.1457811,-117.3022171,+34.1457811,18993289.7204932,26900.2143962454,0.00126848285162851,0.218214931926604
583,6398470,6398470,39070,39070,B5,,,S,90260,Z5,G6350,90260,ZCTA5 90260,221704258471373,70,90260,10723,33338,-118.3495258,+33.8876659,-118.3495638,+33.8885344,9365548.29058714,13879.8176706743,0.000627390717227172,0.113509433795465
584,1954199,1954199,0,0,B5,,,S,90401,Z5,G6350,90401,ZCTA5 90401,221704258471682,70,90401,5845,8167,-118.4924539,+34.0160989,-118.4924539,+34.0160989,2851554.23934634,9721.55758676597,0.000190735491059968,0.0804843282190837
585,77729464,77729464,504391,504391,B5,,,S,94514,Z5,G6350,94514,ZCTA5 94514,221704258476696,70,94514,411,1248,-121.6339015,+37.8307077,-121.6343527,+37.8256458,125620110.893368,93709.9235852699,0.00800660235290707,0.759129528250774
586,301150041,301128776,7108458,7108458,B5,,,S,95358,Z5,G6350,95358,ZCTA5 95358,221704258477211,70,95358,9152,32131,-121.1005487,+37.6157748,-121.1078579,+37.6116343,492130765.193455,163294.013351041,0.0314578757129311,1.31260798918092
587,17529205,17529205,15608,15608,B5,,,S,90250,Z5,G6350,90250,ZCTA5 90250,221704258471164,70,90250,34677,97653,-118.3499512,+33.9138121,-118.3509460,+33.9136508,25540289.1429227,32275.3587323364,0.00171039937708883,0.26883503995307
588,345090126,345090126,7198181,7198181,B5,,,S,95206,Z5,G6350,95206,ZCTA5 95206,221704258477067,70,95206,18221,69350,-121.4104806,+37.8960658,-121.3953057,+37.9084709,566667525.500034,212375.697629378,0.0360854437967646,1.74377401598319
589,37756606,37756606,3661886,3661886,B5,,,S,94965,Z5,G6350,94965,ZCTA5 94965,221704258476935,70,94965,6480,11447,-122.5244103,+37.8528123,-122.5274824,+37.8373471,66545095.8752694,74182.855380878,0.00424008969821443,0.5968774741152
590,90632712,90632711,547324,547325,B5,,,S,95409,Z5,G6350,95409,ZCTA5 95409,221704258477268,70,95409,13162,27741,-122.6041676,+38.4611531,-122.5821384,+38.4684846,148938774.723551,87246.4948124311,0.00941117352067522,0.696677200952847
591,240510691,240510691,25355683,25355683,B5,,,S,95451,Z5,G6350,95451,ZCTA5 95451,221704258477312,70,95451,5993,11747,-122.8048187,+38.9387915,-122.7895645,+38.9221361,440073387.252036,155038.544619729,0.0276223147734527,1.23760236692077
592,735740,735740,0,0,B5,,,S,94576,Z5,G6350,94576,ZCTA5 94576,221704258476809,70,94576,79,141,-122.4757997,+38.5492560,-122.4757997,+38.5492560,1204719.40598728,7612.51464058362,7.60309831093764E-05,0.0570008349615757
593,41473260,41473260,406835,406835,B5,,,S,94508,Z5,G6350,94508,ZCTA5 94508,221704258476686,70,94508,1177,3233,-122.4444856,+38.5790996,-122.4442019,+38.5857836,68632167.6157969,38165.5193905334,0.00432964262063251,0.304293382819685
594,50165,50165,0,0,B5,,,S,95486,Z5,G6350,95486,ZCTA5 95486,221704258477350,70,95486,55,71,-123.0242032,+38.4741368,-123.0242032,+38.4741368,81969.99797157,1697.88591978356,5.17860553372884E-06,0.0136435768678567
595,514155592,514155592,6514158,6514158,B5,,,S,94952,Z5,G6350,94952,ZCTA5 94952,221704258476927,70,94952,14006,33619,-122.7644425,+38.2302681,-122.7603848,+38.2345532,845133125.139299,250632.471229715,0.0535728771055801,2.01590345242597
596,18205301,18205301,687794,687794,B5,,,S,93004,Z5,G6350,93004,ZCTA5 93004,221704258475967,70,93004,11775,31942,-119.1653611,+34.2790078,-119.1645582,+34.2781910,27739134.1374615,31462.2437206484,0.00184965445191665,0.258623523740866
597,9191496,9191496,0,0,B5,,,S,95471,Z5,G6350,95471,ZCTA5 95471,221704258477338,70,95471,461,677,-122.9735896,+38.5322243,-122.9735896,+38.5322243,15043331.0361455,25607.9931665115,0.000949623685301049,0.202374393041247
598,27042374,27042376,226039,226039,B5,,,S,93720,Z5,G6350,93720,ZCTA5 93720,221704258476496,70,93720,19596,47814,-119.7622533,+36.8606213,-119.7607933,+36.8622090,42677278.7590386,41122.1686959643,0.00275547819637723,0.332310042674172
599,34617626,34617626,0,0,B5,,,S,95651,Z5,G6350,95651,ZCTA5 95651,221704258477505,70,95651,327,763,-120.9351895,+38.8208844,-120.9351895,+38.8208844,57112274.339762,46243.3227046037,0.00359075276128351,0.373183740275973
600,328490412,328490412,3646689,3646689,B5,,,S,95954,Z5,G6350,95954,ZCTA5 95954,221704258477739,70,95954,3870,8556,-121.5409869,+39.9490983,-121.5778661,+39.8541890,565823988.709154,270732.330826431,0.0350037773978329,2.11221843382995
601,19859067,19857609,0,0,B5,,,S,92833,Z5,G6350,92833,ZCTA5 92833,221704258475908,70,92833,16968,52598,-117.9611323,+33.8805093,-117.9611323,+33.8805093,28886795.9352285,30043.956159443,0.00193526601287886,0.245624495412004
602,95167104,95167104,11993156,11993156,B5,,,S,95664,Z5,G6350,95664,ZCTA5 95664,221704258477520,70,95664,590,1329,-121.0513847,+38.7975329,-121.0378557,+38.8012809,176678521.599331,82545.4993587417,0.011111736967905,0.651126406681561
603,74208516,74208516,345193,345193,B5,,,S,96068,Z5,G6350,96068,ZCTA5 96068,221704258477876,70,96068,54,185,-121.2045274,+41.1052359,-121.1983405,+41.1029919,131431431.868524,77306.4012818376,0.00799174800295077,0.589729631357829
604,102200009,102200009,100735,100735,B5,,,S,95633,Z5,G6350,95633,ZCTA5 95633,221704258477485,70,95633,1391,3017,-120.8233180,+38.8491986,-120.8223838,+38.8492029,168909353.017859,93514.3967551425,0.0106154141444676,0.739658842386229
605,82238466,82238466,138710,138710,B5,,,S,95701,Z5,G6350,95701,ZCTA5 95701,221704258477586,70,95701,506,986,-120.7674538,+39.2263174,-120.7670224,+39.2265490,137461271.22971,80010.6138923988,0.00859301343280094,0.643276723966125
606,12081616,12081616,3656436,3656436,B5,,,S,94124,Z5,G6350,94124,ZCTA5 94124,221704258476640,70,94124,12171,39445,-122.3818025,+37.7294230,-122.3813152,+37.7289954,25201982.8210648,24727.0396697394,0.00160849231042448,0.198515980635225
607,56599126,56599544,71651,71651,B5,,,S,96113,Z5,G6350,96113,ZCTA5 96113,221704258477930,70,96113,435,1898,-120.1461004,+40.1857622,-120.1456838,+40.1880762,97210997.0609135,88621.6739892622,0.00599295364600039,0.699558420022528
608,36704372,36704372,0,0,B5,,,S,93312,Z5,G6350,93312,ZCTA5 93312,221704258476213,70,93312,19677,58714,-119.1195484,+35.3918445,-119.1195484,+35.3918445,55353276.8582944,36801.4860901005,0.00364141761929204,0.295451330843107
609,1105372470,1105372466,4595931,4595931,B5,,,S,95223,Z5,G6350,95223,ZCTA5 95223,221704258477083,70,95223,7391,4050,-119.8596749,+38.4644804,-119.8129575,+38.4463225,1813254607.37488,453618.802307455,0.114570887119044,3.65175821002701
610,145831877,145831877,1270307,1270307,B5,,,S,96020,Z5,G6350,96020,ZCTA5 96020,221704258477815,70,96020,1893,2407,-121.2628268,+40.3009464,-121.2618742,+40.3067873,253189120.418838,284434.646361551,0.0155822055903627,2.27437524307082
611,57527712,57527712,384390,384390,B5,,,S,95356,Z5,G6350,95356,ZCTA5 95356,221704258477208,70,95356,12141,33070,-121.0278511,+37.7194473,-121.0323086,+37.7185727,92712224.4009498,59609.3663817349,0.00591806544298379,0.47911316838761
612,13731974,13731974,683094,683094,B5,,,S,95204,Z5,G6350,95204,ZCTA5 95204,221704258477060,70,95204,12168,30719,-121.3191325,+37.9740064,-121.3192457,+37.9737359,23235823.4451496,29190.0497672313,0.00147809324789705,0.242998590588596
613,365819539,365819539,651144,651144,B5,,,S,95543,Z5,G6350,95543,ZCTA5 95543,221704258477392,70,95543,417,738,-123.8025947,+41.8885000,-123.8027659,+41.8888356,661752210.445774,305839.552849168,0.0397543978820067,2.41097650791445
614,442141698,442141698,760841,760841,B5,,,S,96118,Z5,G6350,96118,ZCTA5 96118,221704258477936,70,96118,707,1447,-120.2538566,+39.6481850,-120.2471441,+39.6395971,747998657.772691,277861.260517858,0.0464766847230749,2.2344731752624
615,571384717,571384627,5278879,5278962,B5,,,S,96044,Z5,G6350,96044,ZCTA5 96044,221704258477843,70,96044,558,1015,-122.6484646,+41.9539607,-122.6749668,+41.9330279,1043423442.82575,311925.445506236,0.062619003348118,2.56396808380041
616,485394040,485410085,8857647,8857647,B5,,,S,96108,Z5,G6350,96108,ZCTA5 96108,221704258477925,70,96108,74,129,-120.4232730,+41.7767453,-120.4017666,+41.7871900,889409783.658282,296005.242680547,0.053523975263488,2.2854866728365
617,1261350460,1261332961,9271846,9271847,B5,,,S,96064,Z5,G6350,96064,ZCTA5 96064,221704258477873,70,96064,2163,4387,-122.3644260,+41.7635588,-122.3656211,+41.7547029,2285571821.54321,301221.85027205,0.137571769934311,2.35629511862727
618,41329606,41329606,3969840,3969840,B5,,,S,94546,Z5,G6350,94546,ZCTA5 94546,221704258476753,70,94546,17225,46687,-122.0905142,+37.7343778,-122.1031272,+37.7453986,72549493.2539106,76601.6613921947,0.00463009025725114,0.60496085457228
619,301914714,301914714,39332843,39332843,B5,,,S,95329,Z5,G6350,95329,ZCTA5 95329,221704258477162,70,95329,1393,2747,-120.4137211,+37.6772457,-120.4180501,+37.6776300,545692416.30332,226684.836157626,0.0348527786468367,1.84799649046293
620,41674810,41674810,0,0,B5,,,S,93615,Z5,G6350,93615,ZCTA5 93615,221704258476402,70,93615,1429,5373,-119.2838461,+36.5037388,-119.2838461,+36.5037388,64627191.580269,46661.6109836074,0.00419208981111296,0.375199526521834
621,6627486,6627486,90877,90877,B5,,,S,94134,Z5,G6350,94134,ZCTA5 94134,221704258476655,70,94134,12405,41695,-122.4112657,+37.7188861,-122.4112970,+37.7188487,10755318.817836,18150.5896478502,0.000686545558437501,0.148575394571293
622,257682811,257682811,18266157,18266157,B5,,,S,93626,Z5,G6350,93626,ZCTA5 93626,221704258476419,70,93626,958,2132,-119.6860688,+37.0327544,-119.6913063,+37.0432863,433822460.019458,117413.75928363,0.027946706012699,0.941977026101496
623,554129146,554129146,9370438,9370438,B5,,,S,93653,Z5,G6350,93653,ZCTA5 93653,221704258476455,70,93653,516,1050,-119.9188334,+37.2476544,-119.9090593,+37.2560313,890890838.01321,225251.694967613,0.0572280048395442,1.81508320564511
624,138269074,138269074,4889009,4889009,B5,,,S,95646,Z5,G6350,95646,ZCTA5 95646,221704258477500,70,95646,642,188,-120.0181528,+38.6382735,-120.0153616,+38.6317431,234988284.033771,84746.0944038038,0.0148119461241549,0.671386199972103
625,892506813,892506813,1658786,1658786,B5,,,S,93308,Z5,G6350,93308,ZCTA5 93308,221704258476205,70,93308,20935,56037,-118.9340242,+35.5498341,-118.9468676,+35.5474931,1353739541.09395,413151.739928781,0.0888809313046295,3.36506204535042
626,573345315,573345315,65312,65312,B5,,,S,96076,Z5,G6350,96076,ZCTA5 96076,221704258477884,70,96076,123,276,-122.9298312,+40.3754297,-122.9378830,+40.3915424,989100901.942278,264318.96383179,0.0608061190555418,2.13670923853015
627,161727896,161727896,50030,50030,B5,,,S,95017,Z5,G6350,95017,ZCTA5 95017,221704258476957,70,95017,413,969,-122.2291145,+37.1053486,-122.2374662,+37.0946843,254815998.746891,92752.988951435,0.0163994627778266,0.736068879634379
628,6024502,6024502,603235,603235,B5,,,S,94606,Z5,G6350,94606,ZCTA5 94606,221704258476850,70,94606,17003,40768,-122.2444508,+37.7918227,-122.2445132,+37.7913660,10631035.5237086,22438.9384549648,0.000677943542086723,0.179906270374398
629,214285828,214285827,880066,880066,B5,,,S,94551,Z5,G6350,94551,ZCTA5 94551,221704258476769,70,94551,14843,40358,-121.7602409,+37.7590018,-121.7492486,+37.7505118,344827467.02553,149010.522902366,0.0219994693438821,1.20354596934918
630,53153914,53153914,76562,76562,B5,,,S,94563,Z5,G6350,94563,ZCTA5 94563,221704258476787,70,94563,7237,19496,-122.1941525,+37.8819486,-122.2053117,+37.8738672,85590002.1537834,60300.2836514656,0.00545142827058953,0.486012044596323
631,6274312,6274312,37495,37495,B5,,,S,94618,Z5,G6350,94618,ZCTA5 94618,221704258476865,70,94618,7842,16946,-122.2386773,+37.8441360,-122.2385523,+37.8448210,10138507.7620086,25840.5215025758,0.000646076891825942,0.209777443630367
632,634710,634710,0,0,B5,,,S,94613,Z5,G6350,94613,ZCTA5 94613,221704258476863,70,94613,29,346,-122.1830290,+37.7807203,-122.1830290,+37.7807203,1017788.41305735,4653.03405859008,6.4914343511191E-05,0.0382425589765354
633,23767563,23767558,0,0,B5,,,S,94572,Z5,G6350,94572,ZCTA5 94572,221704258476804,70,94572,3194,9622,-122.2327881,+38.0238582,-122.2327881,+38.0238582,38362909.2317853,42104.4374760751,0.00243870852818873,0.342096990283502
634,11747865,11748036,0,0,B5,,,S,94519,Z5,G6350,94519,ZCTA5 94519,221704258476704,70,94519,7216,18677,-122.0127643,+37.9888044,-122.0127643,+37.9888044,18944071.0441228,20398.6634733616,0.00120483973796581,0.16408389981621
635,56812613,56812613,513110,513110,B5,,,S,94947,Z5,G6350,94947,ZCTA5 94947,221704258476922,70,94947,9742,24870,-122.6280473,+38.1070160,-122.6249851,+38.1061995,92737396.1633727,65073.9783574385,0.0058885650691991,0.530216502012681
636,69974098,69971407,4160108,4160108,B5,,,S,94503,Z5,G6350,94503,ZCTA5 94503,221704258476680,70,94503,6428,22069,-122.2304863,+38.1945546,-122.2236475,+38.1879255,120214762.163171,78075.0138183412,0.00762414625796737,0.639615199635543
637,345096296,345096296,4563963,4563963,B5,,,S,96119,Z5,G6350,96119,ZCTA5 96119,221704258477937,70,96119,44,82,-120.5526290,+41.0334780,-120.5535549,+41.0404206,615087513.026814,143975.616866708,0.0374414608318148,1.10456104925059
638,27651943,27646576,101129,101129,B5,,,S,93933,Z5,G6350,93933,ZCTA5 93933,221704258476536,70,93933,10159,27218,-121.7827810,+36.6758568,-121.7814506,+36.6769665,43228549.0909221,41098.1343268266,0.00279780127675622,0.335129797817771
639,295682347,295682347,17825055,17825055,B5,,,S,93452,Z5,G6350,93452,ZCTA5 93452,221704258476284,70,93452,331,522,-121.2076014,+35.7096181,-121.2233480,+35.7464854,476524994.913316,116122.919339995,0.0312241968654234,0.957666106403572
640,397326512,397326512,7014935,7014935,B5,,,S,96013,Z5,G6350,96013,ZCTA5 96013,221704258477809,70,96013,1976,4020,-121.6832019,+40.9749259,-121.6923992,+40.9736566,710023746.010614,255078.311792876,0.0432588195262724,2.00445430055192
641,160092236,160092236,5289777,5289777,B5,,,S,96008,Z5,G6350,96008,ZCTA5 96008,221704258477803,70,96008,462,1237,-122.1110240,+40.7355732,-122.1097838,+40.7226411,288335450.408461,162120.163201119,0.0176306934872628,1.29294483956454
642,178175790,178175790,167233,167233,B5,,,S,93422,Z5,G6350,93422,ZCTA5 93422,221704258476234,70,93422,13570,33041,-120.6900631,+35.4637977,-120.6894388,+35.4653490,269432884.912743,119064.074407179,0.0177088216282755,0.970091768504571
643,2943198,2943198,0,0,B5,,,S,94115,Z5,G6350,94115,ZCTA5 94115,221704258476624,70,94115,19598,35853,-122.4373655,+37.7860292,-122.4373655,+37.7860292,4720224.2408925,11383.8268366501,0.000301033361665759,0.0905851935050324
